Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,True_Label,Predicted_Label,Original_Label
4144941,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.790190982,0.96503183,1381647.0,2393079.338,4144937,1,4144941,1381647.0,2393079.338,4144937,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.96503183,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
12057697,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.990429847,0.331738308,4019232.333,6958914.096,12100000,3,12100000,4019232.333,6958914.096,12100000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.331738308,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3003.0,0.0,3003,3003,12100000.0,0.0,12100000,12100000,ATTACK,BENIGN,DDoS
1933998,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.51190849,2.585318082,483499.5,966321.1172,1932981,1,1933998,483499.5,966321.1172,1932981,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.585318082,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
11058724,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.712790373,0.452131729,2764681.0,5526878.765,11100000,104,11100000,2764681.0,5526878.765,11100000,104,0,0.0,0.0,0,0,0,0,0,0,100,0,0.452131729,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3725.0,0.0,3725,3725,11100000.0,0.0,11100000,11100000,ATTACK,BENIGN,DDoS
10702782,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.242407628,0.373734605,3567594.0,6179253.203,10700000,0,10700000,3567594.0,6179253.203,10700000,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0.373734605,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1.0,0.0,1,1,10700000.0,0.0,10700000,10700000,ATTACK,BENIGN,DDoS
8049795,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.981442385,0.496907064,2683265.0,4644939.407,8046779,989,8049795,2683265.0,4644939.407,8046779,989,0,0.0,0.0,0,0,0,0,0,0,80,0,0.496907064,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3016.0,0.0,3016,3016,8046779.0,0.0,8046779,8046779,ATTACK,BENIGN,DDoS
83650,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,358.6371787,59.77286312,20912.5,40643.30766,81875,322,83650,20912.5,40643.30766,81875,322,0,0.0,0.0,0,0,0,0,0,0,100,0,59.77286312,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
4039874,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.425974176,1.237662363,1009968.5,2018385.092,4037546,212,4039874,1009968.5,2018385.092,4037546,212,0,0.0,0.0,0,0,0,0,0,0,100,0,1.237662363,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
11085675,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.164956126,0.360826021,3695225.0,6399465.295,11100000,5,11100000,3695225.0,6399465.295,11100000,5,0,0.0,0.0,0,0,0,0,0,0,80,0,0.360826021,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,984.0,0.0,984,984,11100000.0,0.0,11100000,11100000,ATTACK,BENIGN,DDoS
4020910,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.968798108,0.994799685,1340303.333,2316284.45,4014916,3,4020910,1340303.333,2316284.45,4014916,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.994799685,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
8143763,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.947040576,0.491173429,2714587.667,4701802.028,8143761,1,8143763,2714587.667,4701802.028,8143761,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.491173429,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,8143761.0,0.0,8143761,8143761,ATTACK,BENIGN,DDoS
3509939,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.547157087,1.424526181,877484.75,1754847.502,3509756,1,3509939,877484.75,1754847.502,3509756,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.424526181,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6035921,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.976195182,0.662699197,2011973.667,3481388.34,6031934,3,6035921,2011973.667,3481388.34,6031934,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.662699197,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3987.0,0.0,3987,3987,6031934.0,0.0,6031934,6031934,ATTACK,BENIGN,DDoS
4172908,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.751384886,0.958564148,1390969.333,2407489.712,4170899,998,4172908,1390969.333,2407489.712,4170899,998,0,0.0,0.0,0,0,0,0,0,0,80,0,0.958564148,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5293859,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.533554823,0.75559247,1764619.667,3055544.934,5292859,3,5293859,1764619.667,3055544.934,5292859,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.75559247,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1000.0,0.0,1000,1000,5292859.0,0.0,5292859,5292859,ATTACK,BENIGN,DDoS
121126,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,247.6759738,41.27932896,30281.5,57259.09253,116132,4,121126,30281.5,57259.09253,116132,4,0,0.0,0.0,0,0,0,0,0,0,100,0,41.27932896,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6067822,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.94411339,0.824018898,1516955.5,3032586.369,6065835,1,6067822,1516955.5,3032586.369,6065835,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.824018898,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1987.0,0.0,1987,1987,6065835.0,0.0,6065835,6065835,ATTACK,BENIGN,DDoS
7579825,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.957875017,0.659645836,1894956.25,3789250.528,7578832,4,7579825,1894956.25,3789250.528,7578832,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.659645836,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,993.0,0.0,993,993,7578832.0,0.0,7578832,7578832,ATTACK,BENIGN,DDoS
1463161,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,16.40284289,2.733807148,487720.3333,844112.0762,1462417,315,1463161,487720.3333,844112.0762,1462417,315,0,0.0,0.0,0,0,0,0,0,0,80,0,2.733807148,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
3597708,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.338642269,1.389773711,899427.0,1798176.669,3596692,257,3597708,899427.0,1798176.669,3596692,257,0,0.0,0.0,0,0,0,0,0,0,100,0,1.389773711,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
10085714,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.379603467,0.396600578,3361904.667,5822138.41,10100000,3,10100000,3361904.667,5822138.41,10100000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.396600578,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,983.0,0.0,983,983,10100000.0,0.0,10100000,10100000,ATTACK,BENIGN,DDoS
1110744,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,27.00892375,4.501487291,277686.0,554177.3702,1108952,314,1110744,277686.0,554177.3702,1108952,314,0,0.0,0.0,0,0,0,0,0,0,100,0,4.501487291,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6130845,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.893289587,0.815548265,1532711.25,3063036.963,6127266,1,6130845,1532711.25,3063036.963,6127266,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.815548265,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3579.0,0.0,3579,3579,6127266.0,0.0,6127266,6127266,ATTACK,BENIGN,DDoS
4475063,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.363052989,0.893842165,1491687.667,2583018.916,4474301,353,4475063,1491687.667,2583018.916,4474301,353,0,0.0,0.0,0,0,0,0,0,0,80,0,0.893842165,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
6001856,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.998453812,0.833075635,1500464.0,3000259.37,6000853,3,6001856,1500464.0,3000259.37,6000853,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.833075635,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1003.0,0.0,1003,1003,6000853.0,0.0,6000853,6000853,ATTACK,BENIGN,DDoS
1637932,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,18.31577868,3.05262978,409483.0,816300.1735,1633930,1,1637932,409483.0,816300.1735,1633930,1,0,0.0,0.0,0,0,0,0,0,0,100,0,3.05262978,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
2053012,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.69014112,1.948356853,684337.3333,1184443.707,2052015,4,2053012,684337.3333,1184443.707,2052015,4,0,0.0,0.0,0,0,0,0,0,0,80,0,1.948356853,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
4380896,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.847914217,1.141319036,1095224.0,2189124.05,4378910,3,4380896,1095224.0,2189124.05,4378910,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.141319036,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
8700069,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.758598811,0.459766469,2900023.0,5021808.529,8698708,362,8700069,2900023.0,5021808.529,8698708,362,0,0.0,0.0,0,0,0,0,0,0,80,0,0.459766469,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1361.0,0.0,1361,1361,8698708.0,0.0,8698708,8698708,ATTACK,BENIGN,DDoS
9595869,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.126345305,0.521057551,2398967.25,4795945.903,9592886,3,9595869,2398967.25,4795945.903,9592886,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.521057551,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2983.0,0.0,2983,2983,9592886.0,0.0,9592886,9592886,ATTACK,BENIGN,DDoS
7149863,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.195884592,0.699314099,1787465.75,3573580.199,7147836,1,7149863,1787465.75,3573580.199,7147836,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.699314099,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2027.0,0.0,2027,2027,7147836.0,0.0,7147836,7147836,ATTACK,BENIGN,DDoS
1984025,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.09662177,2.016103628,661341.6667,1140285.159,1978025,1,1984025,661341.6667,1140285.159,1978025,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.016103628,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
2075049,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.45748992,2.409581653,518762.25,1034239.846,2070120,3,2075049,518762.25,1034239.846,2070120,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.409581653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
3461875,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.665824156,1.444304026,865468.75,1729610.896,3459885,3,3461875,865468.75,1729610.896,3459885,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.444304026,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
64457,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,372.3412508,62.05687513,21485.66667,35945.93332,62991,432,64457,21485.66667,35945.93332,62991,432,0,0.0,0.0,0,0,0,0,0,0,80,0,62.05687513,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
2545992,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.78322634,1.963871057,636498.0,1270986.932,2542978,1,2545992,636498.0,1270986.932,2542978,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.963871057,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
12163581,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.466378939,0.411063156,3040895.25,6081112.519,12200000,1,12200000,3040895.25,6081112.519,12200000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.411063156,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1017.0,0.0,1017,1017,12200000.0,0.0,12200000,12200000,ATTACK,BENIGN,DDoS
2149055,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.16769929,1.861283215,716351.6667,1239911.472,2148078,1,2149055,716351.6667,1239911.472,2148078,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.861283215,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
11856670,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.024177109,0.337362851,3952223.333,6843710.978,11900000,4,11900000,3952223.333,6843710.978,11900000,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.337362851,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2010.0,0.0,2010,2010,11900000.0,0.0,11900000,11900000,ATTACK,BENIGN,DDoS
8611760,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.483608461,0.58060141,2152940.0,4305217.358,8610766,1,8611760,2152940.0,4305217.358,8610766,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.58060141,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,994.0,0.0,994,994,8610766.0,0.0,8610766,8610766,ATTACK,BENIGN,DDoS
3966163,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.051188516,1.008531419,1322054.333,2289349.126,3965567,224,3966163,1322054.333,2289349.126,3965567,224,0,0.0,0.0,0,0,0,0,0,0,80,0,1.008531419,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
1985747,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.10766477,2.517944129,496436.75,991082.1764,1983060,700,1985747,496436.75,991082.1764,1983060,700,0,0.0,0.0,0,0,0,0,0,0,100,0,2.517944129,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
5736837,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.229362452,0.871560409,1434209.25,2867748.537,5735832,5,5736837,1434209.25,2867748.537,5735832,5,0,0.0,0.0,0,0,0,0,0,0,100,0,0.871560409,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1005.0,0.0,1005,1005,5735832.0,0.0,5735832,5735832,ATTACK,BENIGN,DDoS
10195741,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.942405069,0.490400845,2548935.25,5096547.855,10200000,1,10200000,2548935.25,5096547.855,10200000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.490400845,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1984.0,0.0,1984,1984,10200000.0,0.0,10200000,10200000,ATTACK,BENIGN,DDoS
9080757,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.642951463,0.440491911,3026919.0,5241906.301,9079751,3,9080757,3026919.0,5241906.301,9079751,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.440491911,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1006.0,0.0,1006,1006,9079751.0,0.0,9079751,9079751,ATTACK,BENIGN,DDoS
2643950,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.34665935,1.891109892,660987.5,1319300.353,2639936,0,2643950,660987.5,1319300.353,2639936,0,0,0.0,0.0,0,0,0,0,0,0,100,0,1.891109892,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
7170318,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.347131885,0.557855314,2390106.0,4139242.03,7169691,232,7170318,2390106.0,4139242.03,7169691,232,0,0.0,0.0,0,0,0,0,0,0,80,0,0.557855314,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,627.0,0.0,627,627,7169691.0,0.0,7169691,7169691,ATTACK,BENIGN,DDoS
1676507,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.31547855,2.385913092,558835.6667,961872.8336,1669507,1002,1676507,558835.6667,961872.8336,1669507,1002,0,0.0,0.0,0,0,0,0,0,0,80,0,2.385913092,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
10166709,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.360645908,0.393440985,3388903.0,5869748.714,10200000,1,10200000,3388903.0,5869748.714,10200000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.393440985,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,10200000.0,0.0,10200000,10200000,ATTACK,BENIGN,DDoS
12923518,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.857079473,0.309513246,4307839.333,7460521.061,12900000,11,12900000,4307839.333,7460521.061,12900000,11,0,0.0,0.0,0,0,0,0,0,0,80,0,0.309513246,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1011.0,0.0,1011,1011,12900000.0,0.0,12900000,12900000,ATTACK,BENIGN,DDoS
5955307,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.030018939,0.671669823,1985102.333,3437742.977,5954666,312,5955307,1985102.333,3437742.977,5954666,312,0,0.0,0.0,0,0,0,0,0,0,80,0,0.671669823,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,641.0,0.0,641,641,5954666.0,0.0,5954666,5954666,ATTACK,BENIGN,DDoS
3456231,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,8.679975384,1.446662564,864057.75,1727474.171,3455269,221,3456231,864057.75,1727474.171,3455269,221,0,0.0,0.0,0,0,0,0,0,0,100,0,1.446662564,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
4373901,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.487092643,0.914515441,1457967.0,2520062.842,4367884,1004,4373901,1457967.0,2520062.842,4367884,1004,0,0.0,0.0,0,0,0,0,0,0,80,0,0.914515441,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK,BENIGN,DDoS
